mag_x,mag_y,mag_z,pitch,roll
-27.0,-198.0,-215.0,2.627486,0.65382
47.0,-198.0,-231.0,2.570577,-1.14561
108.0,-176.0,-243.0,1.705608,-2.718738
147.0,-148.0,-239.0,0.286993,-3.712471
173.0,-101.0,-240.0,-1.137687,-4.119287
185.0,-63.0,-232.0,-2.303253,-4.152657
182.0,-46.0,-225.0,-3.134157,-4.074406
186.0,-45.0,-228.0,-3.58568,-4.12386
181.0,-55.0,-231.0,-3.645651,-4.445695
180.0,-76.0,-236.0,-3.386743,-5.033429
174.0,-108.0,-239.0,-2.671986,-5.800548
146.0,-158.0,-242.0,-1.499433,-6.414321
72.0,-199.0,-226.0,0.180004,-6.628253
-17.0,-196.0,-209.0,2.022624,-6.163072
-106.0,-171.0,-183.0,3.615261,-4.855748
-169.0,-105.0,-161.0,4.411052,-2.816495
-209.0,-28.0,-138.0,4.202911,-0.696646
-194.0,62.0,-131.0,2.794704,1.122017
-141.0,112.0,-126.0,0.501404,1.99977
-64.0,132.0,-142.0,-2.068401,1.500872
18.0,125.0,-153.0,-3.99849,-0.240946
83.0,97.0,-172.0,-4.804444,-2.54407
132.0,55.0,-188.0,-4.450959,-4.697852
168.0,11.0,-200.0,-3.33664,-6.196053
178.0,-34.0,-206.0,-1.930827,-6.865048
179.0,-74.0,-216.0,-0.593489,-6.865057
182.0,-101.0,-218.0,0.510064,-6.460093
165.0,-120.0,-221.0,1.228171,-5.787886
161.0,-128.0,-221.0,1.541725,-5.015138
166.0,-125.0,-216.0,1.520166,-4.288133
166.0,-114.0,-220.0,1.22632,-3.654964
178.0,-88.0,-215.0,0.739471,-3.03573
185.0,-44.0,-210.0,0.156095,-2.320701
174.0,21.0,-193.0,-0.446996,-1.484271
130.0,72.0,-181.0,-0.779392,-0.585609
66.0,120.0,-159.0,-0.772909,0.215554
-9.0,136.0,-142.0,-0.473138,0.804316
-86.0,125.0,-132.0,-0.062097,1.037233
-149.0,93.0,-124.0,0.398692,0.934808
-193.0,41.0,-129.0,0.690548,0.613295
-210.0,-21.0,-141.0,0.782875,0.196835
-195.0,-75.0,-159.0,0.658822,-0.26583
-171.0,-115.0,-170.0,0.383156,-0.687379
-147.0,-141.0,-181.0,-0.119723,-0.997878
-129.0,-153.0,-183.0,-0.52727,-1.312263
-136.0,-152.0,-183.0,-0.802253,-1.625734
-128.0,-153.0,-185.0,-0.966272,-1.972214
-136.0,-149.0,-184.0,-0.952818,-2.357045
-152.0,-138.0,-175.0,-0.590235,-2.792374
-169.0,-112.0,-170.0,-0.105487,-3.095752
-189.0,-75.0,-158.0,0.525799,-3.277836
-206.0,-33.0,-143.0,1.288391,-3.279123
-207.0,20.0,-135.0,2.070185,-2.989846
-184.0,65.0,-126.0,2.720038,-2.431895
-143.0,109.0,-126.0,3.15182,-1.617025
-92.0,124.0,-136.0,3.218173,-0.648593
-38.0,133.0,-140.0,2.893892,0.279633
17.0,124.0,-153.0,2.205036,0.952717
61.0,106.0,-169.0,1.274792,1.322077
97.0,90.0,-170.0,0.199158,1.332327
122.0,72.0,-182.0,-0.85753,1.00946
141.0,56.0,-189.0,-1.78835,0.467226
155.0,36.0,-192.0,-2.515792,-0.190847
164.0,19.0,-197.0,-3.025277,-0.825562
165.0,12.0,-197.0,-3.272495,-1.170491
169.0,14.0,-197.0,-3.360022,-1.296526
159.0,36.0,-193.0,-3.312594,-1.153329
132.0,76.0,-178.0,-3.13481,-0.683694
81.0,109.0,-163.0,-2.765949,-0.010528
8.0,133.0,-147.0,-2.279682,0.491479
-39.0,135.0,-137.0,-1.740461,0.746588
-61.0,132.0,-134.0,-1.283119,0.746792
-66.0,131.0,-131.0,-1.007616,0.461656
-53.0,132.0,-133.0,-0.952316,-0.030776
-21.0,135.0,-144.0,-1.030227,-0.649086
27.0,116.0,-158.0,-1.215397,-1.317603
96.0,79.0,-175.0,-1.219254,-2.179724
155.0,18.0,-195.0,-0.861177,-3.025175
183.0,-46.0,-210.0,-0.213079,-3.649643
178.0,-97.0,-216.0,0.550424,-3.934921
155.0,-141.0,-222.0,1.255944,-3.936839
136.0,-169.0,-218.0,1.660023,-3.709088
99.0,-186.0,-212.0,1.746384,-3.408703
71.0,-200.0,-211.0,1.616777,-3.124771
50.0,-200.0,-208.0,1.334037,-2.873736
41.0,-210.0,-210.0,0.993978,-2.699148
33.0,-207.0,-206.0,0.711363,-2.541354
27.0,-203.0,-201.0,0.444446,-2.464261
36.0,-200.0,-207.0,0.152576,-2.360355
65.0,-195.0,-213.0,-0.103501,-2.246153
106.0,-179.0,-216.0,-0.37798,-2.02777
159.0,-130.0,-220.0,-0.755425,-1.646619
181.0,-61.0,-214.0,-1.03885,-1.085108
171.0,23.0,-196.0,-1.108201,-0.458542
113.0,84.0,-171.0,-1.005867,0.074453
30.0,128.0,-153.0,-0.79327,0.415098
-59.0,130.0,-136.0,-0.575144,0.476769
-137.0,95.0,-125.0,-0.451116,0.40976
-191.0,41.0,-131.0,-0.407924,0.235767
-209.0,-34.0,-145.0,-0.459958,0.046678
-185.0,-102.0,-167.0,-0.604958,-0.12545
-151.0,-137.0,-179.0,-0.8741,-0.320282
-142.0,-143.0,-182.0,-1.163785,-0.559164
-138.0,-143.0,-184.0,-1.438702,-0.889874
-144.0,-145.0,-179.0,-1.625641,-1.353682
-154.0,-132.0,-174.0,-1.618466,-1.995292
-163.0,-121.0,-171.0,-1.361213,-2.654768
-186.0,-90.0,-163.0,-0.903708,-3.289093
-201.0,-47.0,-144.0,-0.115456,-3.831367
-205.0,28.0,-130.0,1.116384,-4.11192
-176.0,84.0,-126.0,2.499854,-3.871773
-112.0,125.0,-130.0,3.641515,-2.938396
-36.0,133.0,-142.0,4.009157,-1.457386
39.0,118.0,-163.0,3.254126,-0.001399
95.0,82.0,-170.0,1.61918,0.743234
147.0,40.0,-191.0,-0.195802,0.633816
170.0,-4.0,-203.0,-1.721727,-0.124995
187.0,-45.0,-212.0,-2.732921,-1.203674
184.0,-76.0,-219.0,-3.198569,-2.341384
174.0,-99.0,-218.0,-3.435657,-3.190709
178.0,-103.0,-221.0,-3.488253,-3.735463
177.0,-97.0,-219.0,-3.50036,-4.001657
176.0,-90.0,-216.0,-3.504634,-4.013848
183.0,-82.0,-218.0,-3.509138,-3.771801
183.0,-64.0,-210.0,-3.372801,-3.436305
180.0,-34.0,-207.0,-3.23008,-2.82214
169.0,22.0,-194.0,-2.996851,-1.956337
131.0,81.0,-179.0,-2.679183,-0.85939
59.0,116.0,-157.0,-2.132604,0.188956
-18.0,132.0,-141.0,-1.324944,0.998849
-99.0,124.0,-127.0,-0.4143,1.326409
-159.0,83.0,-126.0,0.399808,1.210562
-199.0,28.0,-133.0,1.033177,0.664641
-209.0,-40.0,-144.0,1.380892,-0.084923
-187.0,-95.0,-164.0,1.392575,-0.899605
-149.0,-144.0,-179.0,1.101004,-1.677307
-101.0,-182.0,-199.0,0.558788,-2.294244
-44.0,-196.0,-213.0,-0.106262,-2.673867
3.0,-204.0,-222.0,-0.760581,-2.808107
44.0,-200.0,-227.0,-1.297441,-2.826394
78.0,-192.0,-234.0,-1.662054,-2.785482
86.0,-191.0,-237.0,-1.814963,-2.825803
76.0,-193.0,-236.0,-1.750831,-2.99253
67.0,-198.0,-228.0,-1.485416,-3.305518
43.0,-200.0,-225.0,-0.972454,-3.703251
-3.0,-201.0,-212.0,-0.151715,-4.181071
-86.0,-176.0,-194.0,0.947344,-4.571115
-161.0,-109.0,-163.0,2.231628,-4.516056
-203.0,-20.0,-136.0,3.40379,-3.78126
-192.0,60.0,-122.0,3.953223,-2.341111
-137.0,110.0,-131.0,3.345599,-0.558168
-56.0,131.0,-141.0,1.607023,0.690037
34.0,117.0,-158.0,-0.720753,0.712359
107.0,76.0,-181.0,-2.640057,-0.517766
155.0,23.0,-194.0,-3.561051,-2.34499
182.0,-32.0,-208.0,-3.536073,-4.10702
178.0,-79.0,-214.0,-2.889401,-5.39227
169.0,-121.0,-222.0,-1.910646,-6.138898
150.0,-149.0,-220.0,-0.927247,-6.36753
128.0,-161.0,-223.0,-0.246754,-6.138886
129.0,-165.0,-222.0,0.099504,-5.692037
139.0,-158.0,-223.0,0.123792,-5.12299
146.0,-156.0,-223.0,-0.123193,-4.481176
158.0,-134.0,-219.0,-0.521604,-3.746327
172.0,-107.0,-219.0,-0.913095,-2.9512
184.0,-49.0,-211.0,-1.325785,-1.971413
175.0,13.0,-196.0,-1.535734,-0.900931
134.0,74.0,-181.0,-1.40909,0.115186
67.0,114.0,-163.0,-0.985657,0.873347
-6.0,132.0,-141.0,-0.400878,1.241893
-80.0,129.0,-131.0,0.178864,1.125749
-138.0,102.0,-119.0,0.510309,0.668748
-154.0,93.0,-122.0,0.50745,0.138301
-162.0,91.0,-125.0,0.319896,-0.383396
-161.0,89.0,-123.0,-0.004077,-0.876472
-155.0,104.0,-121.0,-0.341915,-1.306791
-137.0,110.0,-124.0,-0.617112,-1.672722
-107.0,123.0,-129.0,-0.757003,-2.04691
-45.0,134.0,-138.0,-0.788768,-2.410065
33.0,122.0,-154.0,-0.566635,-2.731479
99.0,84.0,-177.0,-0.254345,-2.962448
156.0,34.0,-194.0,0.042902,-3.0638
177.0,-26.0,-205.0,0.304796,-3.093691
184.0,-62.0,-212.0,0.428443,-3.081983
182.0,-82.0,-211.0,0.315883,-3.102145
174.0,-85.0,-215.0,0.056825,-3.285866
183.0,-79.0,-219.0,-0.251758,-3.481246
181.0,-72.0,-214.0,-0.689535,-3.548115
181.0,-55.0,-212.0,-1.197651,-3.447496
180.0,-26.0,-207.0,-1.730078,-3.186169
174.0,14.0,-198.0,-2.161124,-2.500969
138.0,77.0,-181.0,-2.423347,-1.331316
55.0,118.0,-156.0,-2.283717,-0.000437
-46.0,131.0,-134.0,-1.682233,1.202324
-137.0,98.0,-127.0,-0.696991,1.968435
-192.0,37.0,-130.0,0.40328,2.104419
-207.0,-48.0,-148.0,1.251832,1.484521
-172.0,-120.0,-170.0,1.610293,0.411649
-111.0,-176.0,-197.0,1.38774,-0.827415
-31.0,-199.0,-216.0,0.623623,-1.845415
37.0,-196.0,-229.0,-0.450277,-2.420699
101.0,-177.0,-238.0,-1.543627,-2.508486
142.0,-145.0,-242.0,-2.255076,-2.174671
164.0,-108.0,-240.0,-2.583485,-1.783863
182.0,-70.0,-235.0,-2.684072,-1.404218
180.0,-36.0,-221.0,-2.702833,-1.185304
179.0,-28.0,-227.0,-2.602669,-1.231188
185.0,-39.0,-230.0,-2.614356,-1.62599
186.0,-57.0,-237.0,-2.622151,-2.255682
178.0,-87.0,-242.0,-2.405347,-3.219579
165.0,-133.0,-243.0,-1.772823,-4.360282
131.0,-169.0,-242.0,-0.758798,-5.374195
86.0,-197.0,-233.0,0.529112,-5.998447
44.0,-201.0,-222.0,1.879128,-6.16856
12.0,-201.0,-223.0,3.040699,-5.899107
-1.0,-199.0,-216.0,3.763919,-5.442779
3.0,-201.0,-219.0,4.045812,-5.002309
9.0,-203.0,-221.0,4.017401,-4.645069
22.0,-205.0,-225.0,3.709574,-4.379601
51.0,-194.0,-234.0,3.050423,-4.229809
98.0,-181.0,-239.0,2.08952,-4.068692
143.0,-141.0,-241.0,0.853764,-3.748923
176.0,-85.0,-234.0,-0.461843,-3.088617
182.0,-33.0,-224.0,-1.437498,-2.115759
177.0,2.0,-216.0,-1.955055,-1.082944
169.0,9.0,-216.0,-2.155934,-0.339964
170.0,6.0,-217.0,-2.242135,-0.082244
173.0,-15.0,-223.0,-2.331872,-0.311196
181.0,-46.0,-230.0,-2.480196,-0.9485
177.0,-86.0,-238.0,-2.564353,-2.027491
161.0,-139.0,-245.0,-2.239068,-3.365514
103.0,-186.0,-235.0,-1.494339,-4.617327
24.0,-200.0,-220.0,-0.229952,-5.541867
-72.0,-178.0,-198.0,1.40059,-5.779195
-154.0,-122.0,-166.0,2.997481,-5.092232
-199.0,-44.0,-146.0,3.95492,-3.609648
-204.0,37.0,-129.0,4.055886,-1.792982
-157.0,99.0,-127.0,3.107172,-0.01796
-92.0,130.0,-132.0,1.170106,1.045327
-12.0,130.0,-144.0,-1.25673,0.916877
57.0,107.0,-164.0,-3.305939,-0.41736
113.0,74.0,-179.0,-4.420831,-2.363059
154.0,28.0,-193.0,-4.551064,-4.275816
175.0,-12.0,-203.0,-3.978987,-5.729131
181.0,-42.0,-208.0,-3.224184,-6.458778
181.0,-54.0,-212.0,-2.459707,-6.575999
181.0,-58.0,-206.0,-2.062758,-6.230295
184.0,-37.0,-208.0,-2.099802,-5.564591
175.0,-8.0,-203.0,-2.441298,-4.572747
161.0,32.0,-190.0,-2.744898,-3.292314
102.0,96.0,-173.0,-3.12662,-1.530054
22.0,131.0,-147.0,-2.980424,0.353528
-72.0,128.0,-128.0,-2.130297,2.042339
-156.0,88.0,-123.0,-0.702447,3.096339
-203.0,20.0,-139.0,0.836849,3.195397
-202.0,-53.0,-152.0,2.240949,2.37412
-179.0,-123.0,-170.0,3.065349,0.908647
-116.0,-174.0,-197.0,3.044057,-0.910743
-41.0,-199.0,-213.0,2.173834,-2.537558
24.0,-196.0,-223.0,0.736756,-3.572948
85.0,-185.0,-237.0,-0.89278,-3.908588
130.0,-158.0,-242.0,-2.31963,-3.605905
160.0,-128.0,-238.0,-3.314086,-2.909355
177.0,-87.0,-241.0,-3.761106,-2.158754
184.0,-57.0,-230.0,-3.725773,-1.697651
183.0,-52.0,-229.0,-3.509572,-1.592182
181.0,-62.0,-233.0,-3.203076,-1.869451
182.0,-85.0,-234.0,-2.812963,-2.512112
171.0,-118.0,-243.0,-2.289774,-3.397202
148.0,-158.0,-239.0,-1.550981,-4.314485
92.0,-194.0,-234.0,-0.509322,-5.032816
35.0,-198.0,-225.0,0.694661,-5.357173
3.0,-197.0,-218.0,1.762245,-5.284402
-22.0,-193.0,-213.0,2.527658,-4.947044
-29.0,-197.0,-210.0,2.914571,-4.526322
-35.0,-197.0,-211.0,3.03687,-4.163558
-29.0,-195.0,-213.0,2.932934,-3.877128
-16.0,-199.0,-215.0,2.704768,-3.672146
15.0,-197.0,-224.0,2.325523,-3.540486
58.0,-195.0,-226.0,1.75029,-3.428796
109.0,-175.0,-235.0,0.945027,-3.274377
162.0,-126.0,-240.0,0.062052,-2.92176
182.0,-75.0,-232.0,-0.741067,-2.322166
184.0,-32.0,-225.0,-1.287367,-1.578579
176.0,-6.0,-219.0,-1.514222,-0.999899
170.0,2.0,-221.0,-1.583863,-0.718644
175.0,-13.0,-222.0,-1.647637,-0.773446
176.0,-27.0,-227.0,-1.699958,-1.159124
185.0,-66.0,-234.0,-1.690331,-1.882074
171.0,-123.0,-246.0,-1.500113,-2.876985
117.0,-178.0,-233.0,-1.131741,-3.965262
23.0,-203.0,-217.0,-0.289222,-4.934026
-88.0,-167.0,-190.0,0.9273,-5.397034
-172.0,-96.0,-159.0,2.169101,-5.150074
-204.0,5.0,-135.0,3.01041,-4.249518
-180.0,80.0,-126.0,3.31969,-2.912362
-106.0,124.0,-130.0,2.756084,-1.393365
-11.0,127.0,-151.0,1.304185,-0.308567
83.0,92.0,-173.0,-0.680922,-0.18034
146.0,37.0,-194.0,-2.501741,-1.147389
174.0,-24.0,-207.0,-3.466771,-2.840209
187.0,-82.0,-219.0,-3.491086,-4.571066
168.0,-125.0,-219.0,-3.000746,-5.914346
157.0,-145.0,-219.0,-2.349165,-6.616693
151.0,-141.0,-221.0,-1.871321,-6.781876
155.0,-145.0,-218.0,-1.733889,-6.593651
160.0,-130.0,-219.0,-1.926369,-6.1216
170.0,-110.0,-216.0,-2.25794,-5.315006
183.0,-76.0,-215.0,-2.673523,-4.254489
184.0,-20.0,-203.0,-3.040358,-2.807986
148.0,60.0,-185.0,-3.255727,-0.751378
69.0,114.0,-159.0,-2.794283,1.252601
-30.0,134.0,-139.0,-1.626956,2.810616
-121.0,108.0,-124.0,0.015327,3.563581
-189.0,50.0,-127.0,1.622482,3.252186
-207.0,-34.0,-147.0,2.85271,1.788106
-183.0,-115.0,-171.0,3.169079,-0.163188
-119.0,-170.0,-191.0,2.431817,-2.138808
-48.0,-199.0,-214.0,0.776247,-3.565196
25.0,-200.0,-226.0,-1.132605,-4.0731
40.0,-200.0,-228.0,-2.705029,-3.997561
51.0,-196.0,-229.0,-3.744138,-3.74672
63.0,-197.0,-233.0,-4.116255,-3.328536
76.0,-192.0,-237.0,-4.314515,-3.190235
82.0,-185.0,-238.0,-4.202108,-3.114749
84.0,-192.0,-235.0,-3.803598,-3.107224
83.0,-191.0,-233.0,-3.221224,-3.235289
67.0,-193.0,-230.0,-2.508581,-3.430567
42.0,-197.0,-226.0,-1.693548,-3.717716
17.0,-200.0,-222.0,-0.8663,-4.046058
1.0,-199.0,-216.0,-0.006229,-4.190726
-4.0,-203.0,-222.0,0.845168,-4.190642
10.0,-202.0,-221.0,1.517069,-4.087117
20.0,-203.0,-219.0,1.935546,-3.855757
57.0,-197.0,-234.0,2.155423,-3.641059
118.0,-164.0,-241.0,2.051704,-3.588326
160.0,-120.0,-242.0,1.527457,-3.665993
182.0,-64.0,-235.0,0.687715,-3.683429
176.0,-10.0,-220.0,-0.272939,-3.375485
160.0,35.0,-207.0,-1.101233,-2.839304
123.0,73.0,-191.0,-1.698197,-2.195606
83.0,93.0,-176.0,-2.036194,-1.468743
51.0,112.0,-169.0,-2.165049,-0.845293
23.0,119.0,-166.0,-2.287817,-0.569137
11.0,119.0,-162.0,-2.405543,-0.507561
3.0,129.0,-157.0,-2.447909,-0.519804
-26.0,123.0,-151.0,-2.42123,-0.467786
-87.0,117.0,-138.0,-2.32813,-0.307827
-65.0,127.0,-150.0,0.561579,-1.107975
7.0,123.0,-166.0,0.458379,-1.265703
73.0,96.0,-183.0,0.265417,-1.43649
113.0,65.0,-198.0,0.037146,-1.638634
150.0,22.0,-212.0,-0.165683,-1.923881
176.0,-24.0,-225.0,-0.247313,-2.285437
185.0,-55.0,-239.0,0.180607,-2.667328
186.0,-60.0,-235.0,0.673422,-2.936553
180.0,-53.0,-232.0,1.159248,-3.189196
182.0,-48.0,-228.0,1.491551,-3.489759
179.0,-36.0,-226.0,1.444158,-3.716056
177.0,-2.0,-222.0,1.142049,-3.800156
158.0,39.0,-206.0,0.579673,-3.779855
116.0,85.0,-186.0,-0.239389,-3.544956
54.0,112.0,-172.0,-1.049475,-3.064432
13.0,127.0,-157.0,-1.710871,-2.429309
-12.0,126.0,-155.0,-2.156985,-1.821958
-19.0,125.0,-155.0,-2.406689,-1.410081
-6.0,119.0,-156.0,-2.495559,-1.311538
28.0,117.0,-166.0,-2.506538,-1.498541
55.0,100.0,-177.0,-2.453561,-1.850562
107.0,79.0,-189.0,-2.238015,-2.335936
141.0,42.0,-202.0,-1.889993,-2.830631
164.0,14.0,-215.0,-1.454788,-3.230682
174.0,-16.0,-228.0,-0.989642,-3.665461
181.0,-38.0,-229.0,-0.565639,-3.934957
181.0,-46.0,-229.0,-0.274212,-4.012376
183.0,-53.0,-231.0,-0.1446,-3.954212
182.0,-53.0,-235.0,-0.155303,-3.801024
182.0,-52.0,-230.0,-0.268289,-3.606624
181.0,-47.0,-232.0,-0.416622,-3.367226
-29.0,-196.0,-216.0,2.117853,-3.194347
-55.0,-195.0,-206.0,1.837395,-2.948616
-75.0,-183.0,-202.0,1.300941,-2.975761
-104.0,-173.0,-199.0,0.890749,-2.939325
-111.0,-168.0,-191.0,0.463446,-2.866507
-128.0,-157.0,-190.0,0.186871,-2.807116
-160.0,-129.0,-172.0,0.094342,-2.760507
-185.0,-93.0,-158.0,0.176172,-2.758545
-207.0,-41.0,-147.0,0.34268,-2.792178
-208.0,12.0,-134.0,0.698985,-2.709388
-189.0,53.0,-128.0,1.047175,-2.424728
-164.0,83.0,-128.0,1.247028,-1.991521
-133.0,102.0,-125.0,1.286178,-1.440735
-102.0,121.0,-128.0,1.13111,-0.89591
-70.0,127.0,-140.0,0.841157,-0.468893
-45.0,131.0,-136.0,1.152709,-0.347857
-36.0,133.0,-139.0,1.396114,-0.219142
-37.0,134.0,-139.0,1.689676,-0.121439
-36.0,132.0,-141.0,2.03315,-0.051591
-25.0,129.0,-145.0,2.397042,0.015847
-8.0,128.0,-148.0,2.183786,-0.020574
24.0,128.0,-152.0,1.898112,-0.042668
55.0,116.0,-158.0,1.454606,-0.078363
78.0,105.0,-167.0,0.923094,-0.155498
89.0,95.0,-173.0,0.367048,-0.310702
83.0,102.0,-165.0,-0.159939,-0.504705
70.0,112.0,-164.0,-0.624835,-0.652178
40.0,121.0,-159.0,-1.005666,-0.68717
-7.0,129.0,-145.0,-1.299737,-0.593124
-53.0,134.0,-135.0,-1.436621,-0.374348
-104.0,129.0,-132.0,-1.425757,-0.080749
-152.0,99.0,-126.0,-1.27778,0.205697
-184.0,64.0,-127.0,-1.01351,0.430538
-201.0,29.0,-130.0,-0.693499,0.491355
-208.0,17.0,-134.0,-0.459564,0.34765
-203.0,22.0,-132.0,-0.324612,0.068393
-195.0,38.0,-127.0,-0.251025,-0.280197
-178.0,71.0,-128.0,-0.230423,-0.682748
