mag_x,mag_y,mag_z,pitch,roll
160.0,7.0,-197.0,-2.226591,-2.362371
144.0,22.0,-192.0,-2.370128,-1.968024
129.0,45.0,-179.0,-2.44759,-1.484193
104.0,66.0,-170.0,-2.415962,-0.952655
73.0,87.0,-162.0,-2.27163,-0.415629
38.0,100.0,-152.0,-2.000416,0.035921
-5.0,113.0,-138.0,-1.645808,0.381547
-39.0,117.0,-131.0,-1.247816,0.590494
-72.0,112.0,-127.0,-0.849511,0.666409
-104.0,102.0,-117.0,-0.474758,0.623901
-132.0,93.0,-117.0,-0.15856,0.523329
-161.0,77.0,-115.0,0.115368,0.362831
-179.0,50.0,-110.0,0.332572,0.179554
-188.0,34.0,-112.0,0.481014,-0.047567
-195.0,21.0,-113.0,0.540369,-0.303023
-195.0,19.0,-115.0,0.561696,-0.547196
-195.0,18.0,-111.0,0.543092,-0.759048
-195.0,22.0,-112.0,0.494953,-0.954683
-193.0,34.0,-108.0,0.467572,-1.093499
-181.0,47.0,-108.0,0.439453,-1.173065
-152.0,80.0,-108.0,0.387916,-1.20158
-83.0,112.0,-123.0,0.329962,-1.168077
8.0,108.0,-149.0,0.11404,-1.254854
89.0,78.0,-167.0,-0.168224,-1.497654
142.0,28.0,-190.0,-0.5041,-1.945253
168.0,-79.0,-219.0,-0.776465,-3.280066
160.0,-122.0,-222.0,-0.570219,-3.807644
135.0,-163.0,-227.0,-0.319887,-4.078493
106.0,-181.0,-226.0,-0.158238,-4.160413
91.0,-191.0,-226.0,-0.145124,-4.131024
82.0,-194.0,-222.0,-0.276601,-4.017354
80.0,-191.0,-230.0,-0.555092,-3.827945
90.0,-184.0,-221.0,-0.931855,-3.590097
114.0,-178.0,-225.0,-1.364514,-3.264711
138.0,-166.0,-225.0,-1.758877,-2.823777
156.0,-136.0,-224.0,-2.059301,-2.289791
167.0,-108.0,-222.0,-2.212129,-1.728207
173.0,-71.0,-214.0,-2.185633,-1.18199
165.0,-35.0,-206.0,-2.015594,-0.725741
158.0,-2.0,-199.0,-1.784677,-0.413014
139.0,31.0,-188.0,-1.530794,-0.258265
104.0,63.0,-176.0,-1.283804,-0.231237
75.0,84.0,-164.0,-1.09184,-0.295863
41.0,98.0,-151.0,-0.962078,-0.439924
6.0,107.0,-145.0,-0.872126,-0.623872
-24.0,113.0,-132.0,-0.843483,-0.797605
-48.0,109.0,-127.0,-0.84379,-0.94066
-72.0,118.0,-128.0,-0.888638,-1.062116
-88.0,110.0,-120.0,-0.91875,-1.132444
-104.0,100.0,-117.0,-0.947026,-1.1459
-115.0,100.0,-116.0,-0.951478,-1.111482
-129.0,89.0,-115.0,-0.925326,-1.04412
-142.0,84.0,-113.0,-0.843301,-0.933581
-152.0,80.0,-114.0,-0.730229,-0.820835
-162.0,69.0,-113.0,-0.582164,-0.696474
-166.0,61.0,-109.0,-0.401848,-0.574254
-172.0,57.0,-109.0,-0.205879,-0.45999
-181.0,47.0,-112.0,-0.026945,-0.315447
-185.0,40.0,-108.0,0.145814,-0.17722
-190.0,23.0,-118.0,0.331589,-0.066489
-199.0,6.0,-115.0,0.563321,0.001787
-199.0,-32.0,-125.0,0.74584,0.026387
-187.0,-74.0,-132.0,0.902812,0.000868
-169.0,-108.0,-143.0,1.038265,-0.093922
-152.0,-131.0,-152.0,1.165761,-0.265373
-123.0,-157.0,-162.0,1.272423,-0.484354
-102.0,-169.0,-166.0,1.469813,-0.749522
-89.0,-177.0,-171.0,1.749456,-1.106444
-78.0,-179.0,-170.0,2.060538,-1.489737
-71.0,-178.0,-174.0,2.340014,-1.856662
-74.0,-180.0,-172.0,2.565484,-2.180587
-83.0,-179.0,-170.0,2.744007,-2.42968
-88.0,-173.0,-170.0,2.888654,-2.586618
-184.0,53.0,-117.0,-0.559001,0.172491
-186.0,37.0,-118.0,-0.283178,0.007166
-199.0,21.0,-123.0,-0.037511,-0.222413
-197.0,13.0,-131.0,0.178994,-0.489543
-196.0,10.0,-124.0,0.367693,-0.755061
-195.0,16.0,-125.0,0.575934,-1.00123
-194.0,21.0,-122.0,0.78153,-1.194171
-190.0,33.0,-119.0,0.982507,-1.28016
-189.0,37.0,-118.0,1.151711,-1.279208
-186.0,41.0,-120.0,1.280802,-1.218194
-183.0,55.0,-117.0,1.36046,-1.093874
-179.0,64.0,-116.0,1.380346,-0.931986
-174.0,61.0,-117.0,1.355555,-0.754115
-177.0,65.0,-116.0,1.283165,-0.56719
-183.0,56.0,-121.0,1.178256,-0.377789
-188.0,36.0,-122.0,1.080082,-0.238236
-202.0,-5.0,-128.0,1.061134,-0.159514
-183.0,-60.0,-147.0,1.220591,-0.063654
-144.0,-125.0,-171.0,1.48944,-0.074898
-90.0,-171.0,-191.0,1.805969,-0.409578
-30.0,-188.0,-212.0,1.982475,-0.952997
26.0,-194.0,-220.0,1.851537,-1.620793
77.0,-185.0,-227.0,1.343689,-2.334338
122.0,-163.0,-236.0,0.609994,-2.902515
146.0,-145.0,-233.0,-0.208908,-3.16185
160.0,-121.0,-231.0,-0.967305,-3.266832
172.0,-105.0,-230.0,-1.580951,-3.24653
173.0,-79.0,-229.0,-2.072913,-3.187989
178.0,-69.0,-227.0,-2.404715,-3.117363
178.0,-57.0,-222.0,-2.592462,-3.083797
180.0,-48.0,-218.0,-2.629733,-3.108587
178.0,-48.0,-221.0,-2.533346,-3.196686
176.0,-55.0,-221.0,-2.311908,-3.29894
181.0,-56.0,-226.0,-1.998023,-3.453378
176.0,-61.0,-225.0,-1.605048,-3.622026
176.0,-73.0,-228.0,-1.17189,-3.780031
173.0,-89.0,-233.0,-0.726806,-3.90165
163.0,-106.0,-232.0,-0.267784,-3.95694
157.0,-123.0,-236.0,0.174373,-3.946724
149.0,-140.0,-231.0,0.592005,-3.86936
132.0,-161.0,-236.0,0.970772,-3.720659
111.0,-173.0,-236.0,1.312721,-3.513003
86.0,-182.0,-227.0,1.589746,-3.276564
56.0,-190.0,-219.0,1.79466,-3.009096
19.0,-192.0,-217.0,1.925497,-2.738124
-16.0,-192.0,-208.0,1.987827,-2.466314
-42.0,-187.0,-208.0,1.985622,-2.205379
-78.0,-170.0,-192.0,1.919383,-1.959529
-109.0,-153.0,-182.0,1.828363,-1.739702
44.0,-201.0,-199.0,1.140288,-2.956463
46.0,-198.0,-206.0,0.98996,-2.736835
48.0,-195.0,-203.0,0.8312,-2.561245
58.0,-198.0,-207.0,0.685618,-2.435287
70.0,-193.0,-205.0,0.55742,-2.348141
81.0,-187.0,-207.0,0.437278,-2.301199
94.0,-181.0,-210.0,0.332509,-2.291138
109.0,-177.0,-214.0,0.237687,-2.298688
127.0,-161.0,-215.0,0.156272,-2.328102
138.0,-152.0,-212.0,0.068411,-2.383716
155.0,-135.0,-215.0,-0.021365,-2.449211
165.0,-113.0,-213.0,-0.13521,-2.510559
175.0,-91.0,-208.0,-0.292669,-2.572612
178.0,-69.0,-208.0,-0.503246,-2.590065
176.0,-37.0,-201.0,-0.76378,-2.54705
172.0,-6.0,-190.0,-1.03926,-2.443385
155.0,25.0,-189.0,-1.319024,-2.27806
131.0,49.0,-181.0,-1.575165,-2.036444
102.0,82.0,-167.0,-1.776254,-1.737284
71.0,98.0,-161.0,-1.909251,-1.393372
32.0,114.0,-146.0,-1.963793,-1.048286
-7.0,124.0,-140.0,-1.916257,-0.708348
-43.0,133.0,-135.0,-1.787467,-0.409444
-76.0,119.0,-130.0,-1.595374,-0.169256
-105.0,116.0,-122.0,-1.342229,-0.008896
-124.0,105.0,-118.0,-1.063376,0.104434
-147.0,90.0,-113.0,-0.789691,0.152863
-163.0,77.0,-120.0,-0.514166,0.127513
-169.0,71.0,-123.0,-0.252367,0.009604
-173.0,60.0,-118.0,-0.041973,-0.134119
-178.0,63.0,-115.0,0.142799,-0.303625
-177.0,61.0,-117.0,0.31246,-0.460899
-175.0,62.0,-114.0,0.472846,-0.575436
-174.0,62.0,-116.0,0.604064,-0.612344
-172.0,58.0,-118.0,0.737833,-0.624141
-176.0,60.0,-121.0,0.859044,-0.611274
-175.0,63.0,-120.0,0.943305,-0.570711
-170.0,62.0,-118.0,0.997207,-0.5142
-169.0,69.0,-115.0,1.040126,-0.450074
-166.0,68.0,-120.0,1.065302,-0.370507
-171.0,70.0,-116.0,1.058453,-0.275791
-167.0,76.0,-117.0,1.116342,-0.238309
-158.0,80.0,-115.0,1.078653,-0.190429
-153.0,88.0,-114.0,0.962837,-0.126401
-155.0,88.0,-117.0,0.799056,-0.072732
-158.0,85.0,-115.0,0.62827,-0.031224
-178.0,60.0,-115.0,0.440415,0.085293
-198.0,0.0,-129.0,0.563997,0.250309
-72.0,-178.0,-196.0,1.028583,-2.630437
-108.0,-159.0,-180.0,1.074522,-2.527868
-137.0,-136.0,-169.0,1.130178,-2.3784
-158.0,-116.0,-163.0,1.239347,-2.127804
-162.0,-112.0,-160.0,1.325228,-1.937551
-167.0,-103.0,-157.0,1.373056,-1.749604
-170.0,-100.0,-158.0,1.41012,-1.600288
-168.0,-96.0,-160.0,1.436669,-1.496823
-172.0,-95.0,-156.0,1.377843,-1.502674
-170.0,-95.0,-158.0,1.349867,-1.450858
-174.0,-88.0,-155.0,1.364003,-1.401043
-180.0,-92.0,-156.0,1.391902,-1.34114
-177.0,-88.0,-153.0,1.426326,-1.291512
-180.0,-85.0,-156.0,1.46165,-1.226424
-173.0,-90.0,-159.0,1.48795,-1.153534
-175.0,-93.0,-157.0,1.483789,-1.097702
-176.0,-90.0,-154.0,1.473471,-1.043072
-180.0,-87.0,-153.0,1.459111,-0.985445
-186.0,-73.0,-151.0,1.439735,-0.893623
-193.0,-48.0,-142.0,1.417052,-0.772982
